num_of_nodes,paut_size,label,dataset_type
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,6,0,train
12,6,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,8,0,train
12,7,0,train
12,6,0,train
12,9,0,train
12,7,0,train
12,9,0,train
12,8,0,train
12,7,0,train
12,8,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,6,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,8,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,9,0,train
12,8,0,train
12,8,0,train
12,9,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,9,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,9,0,train
12,7,0,train
12,8,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,9,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,9,0,train
12,6,0,train
12,7,0,train
12,9,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,8,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,6,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,6,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,8,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,8,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,9,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,9,0,train
12,9,1,train
12,9,1,train
12,9,0,train
12,8,0,train
12,9,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,7,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,6,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,8,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,8,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,6,0,train
12,6,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,9,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,9,0,train
12,9,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,1,train
12,8,1,train
12,9,0,train
12,6,0,train
12,9,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,7,0,train
12,6,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,6,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,6,1,train
12,8,1,train
12,6,0,train
12,7,0,train
12,6,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,9,0,train
12,8,0,train
12,9,0,train
12,8,0,train
12,6,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,6,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,0,train
12,9,0,train
12,6,0,train
12,9,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,9,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,9,0,train
12,8,0,train
12,7,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,8,1,train
12,7,0,train
12,8,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,9,1,train
12,9,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,8,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,9,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,6,0,train
12,9,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,9,0,train
12,6,0,train
12,9,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,8,1,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,9,1,train
12,9,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,8,1,train
12,8,1,train
12,8,1,train
12,9,1,train
12,9,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,9,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,8,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,8,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,9,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,9,0,train
12,9,0,train
12,9,0,train
12,9,0,train
12,6,0,train
12,9,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,9,0,train
12,9,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,6,0,train
12,9,1,train
12,8,1,train
12,7,0,train
12,8,0,train
12,8,1,train
12,8,1,train
12,9,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,6,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,8,0,train
12,7,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,9,1,train
12,6,1,train
12,9,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,9,1,train
12,9,1,train
12,6,0,train
12,6,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,6,1,train
12,8,1,train
12,7,1,train
12,6,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,7,1,train
12,9,1,train
12,6,1,train
12,7,1,train
12,9,1,train
12,8,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,6,0,train
12,7,0,train
12,8,0,train
12,8,1,train
12,9,1,train
12,9,0,train
12,8,0,train
12,6,1,train
12,6,1,train
12,8,1,train
12,7,1,train
12,7,1,train
12,8,1,train
12,6,1,train
12,9,1,train
12,6,1,train
12,8,1,train
12,6,1,train
12,6,1,train
12,7,1,train
12,8,1,train
12,8,1,train
12,6,1,train
12,7,0,train
12,8,0,train
12,7,0,train
12,8,0,train
12,8,0,train
12,6,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,7,0,train
12,8,0,train
